,id_funcionario,mes,pct_acum_mes_div_peso,pct_acum_acumulado_div_peso,pct_acum_fim_exer_div_peso,pct_ating_mes,pct_pts_mes,pct_acum_mes,pct_ating_acum,pct_pts_acumulado,pct_acum_acumulado,pct_ating_fim_exer,pct_pts_fim_exer,pct_acum_fim_exer
75926,2011.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76005,718.0,6.0,0.45714285714285713,0.45714285714285713,0.5714285714285714,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
76054,1037.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
76090,273.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76153,335.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76188,5549.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76399,4659.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76589,2654.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76707,748.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
76751,2440.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
76910,5331.0,6.0,0.15,0.15,0.1875,90.0,80.0,12.0,90.0,80.0,12.0,100.0,100.0,15.0
76984,7221.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
77053,6153.0,6.0,0.3333333333333333,0.0,0.2,100.0,100.0,20.0,0.0,0.0,0.0,80.0,60.0,12.0
77152,2509.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
77360,5467.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
77529,5384.0,6.0,0.0,0.25,0.25,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
77799,6113.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
77898,2872.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
77970,173.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
78062,2106.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
78132,2081.0,6.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
78383,5532.0,6.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
78432,6405.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
78534,6491.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
78589,6610.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
78592,1690.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
78595,4662.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
78823,7464.0,6.0,0.25,0.25,0.15,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
78898,683.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
79073,6622.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
79314,1995.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79349,4011.0,6.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
79410,2145.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
79477,3117.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
79594,5664.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
79608,405.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
79808,5077.0,6.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
79853,3508.0,6.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
79925,6673.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
80160,2683.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
80236,2074.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
80488,4568.0,6.0,0.1875,0.1875,0.1875,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
80581,6786.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
80594,3358.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
80779,2596.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
80851,4988.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
80928,7162.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
81154,2909.0,6.0,0.12,0.09,0.15,90.0,80.0,12.0,80.0,60.0,9.0,100.0,100.0,15.0
81161,1965.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
81174,7535.0,6.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
81186,6428.0,6.0,0.0,0.2,0.2,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
81234,4470.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
81342,6154.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
81376,1425.0,6.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
81435,7193.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
81474,4346.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
81585,7489.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
81640,1709.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
81710,1196.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
81937,2792.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
81967,5609.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
81994,7498.0,6.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
82056,7304.0,6.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
82093,2881.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
82099,3605.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
82280,5855.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
82342,2426.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
82530,3497.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
82673,259.0,6.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
82819,848.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
83058,7484.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
83146,6407.0,6.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
83224,6873.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
83273,142.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
83284,5989.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
83519,927.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
83555,426.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
83858,4137.0,6.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
83880,5186.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
83929,2835.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
84431,3550.0,6.0,0.2,0.2,0.12,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
84452,6855.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
84471,1188.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
84602,3800.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
84618,159.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
84669,2989.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
84793,1162.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
84801,6133.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
84848,3614.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
84866,3328.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85018,120.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85140,493.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
85253,3313.0,6.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85333,4650.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
85380,2807.0,6.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85439,1768.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
85540,4515.0,6.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85644,1952.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85754,3213.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
85798,13.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
86005,5661.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
86062,2796.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
86218,3662.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
86356,4945.0,6.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
86411,6196.0,6.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
86462,2850.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
86550,4563.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
86586,6238.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
86706,6009.0,6.0,0.1875,0.0,0.1875,100.0,100.0,15.0,0.0,0.0,0.0,100.0,100.0,15.0
86787,3205.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
86995,4529.0,6.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
87163,5110.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87412,5097.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
87417,419.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87443,1161.0,6.0,0.12,0.12,0.2,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
87501,4385.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87508,1648.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
87575,5167.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87639,2423.0,6.0,0.3125,0.3125,0.3125,100.0,100.0,25.0,100.0,100.0,25.0,100.0,100.0,25.0
87663,5613.0,6.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87666,5649.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87751,3173.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
87800,5966.0,6.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
87841,5998.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87870,4187.0,6.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
87903,3765.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87924,4448.0,6.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
87966,1191.0,6.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88043,4292.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88162,2884.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88172,874.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88212,5147.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88242,870.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88277,378.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88308,4549.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88338,929.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88347,6011.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88400,7225.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88479,4440.0,6.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88520,4200.0,6.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88550,5203.0,6.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88571,219.0,6.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88618,333.0,6.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88647,6434.0,6.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
88665,5030.0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
88803,5015.0,6.0,0.0,0.2,0.2,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
89121,4495.0,6.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
89131,2475.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
89380,4466.0,6.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
89438,204.0,6.0,0.0,0.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
89452,2883.0,6.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
89488,7409.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
89503,1309.0,6.0,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,90.0,80.0,16.0,100.0,100.0,20.0
89573,1593.0,6.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
89925,1805.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
89947,824.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
90315,6827.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
90541,750.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
90812,1513.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
90868,627.0,7.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
91001,1502.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
91056,6829.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
91633,719.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
91777,5434.0,7.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
91812,6992.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
92585,7311.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
92604,1509.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
92649,4812.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
92772,2673.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
92922,1674.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
93090,6324.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
93105,3651.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
93378,317.0,7.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
93529,4561.0,7.0,0.4,0.4,0.5,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
93751,7286.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
93933,2281.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
93995,6408.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
94037,5912.0,7.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
94098,1801.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
94259,2492.0,7.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
94312,1551.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
94479,6477.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
94892,1053.0,7.0,0.25,0.25,0.15,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
95148,985.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
95287,4360.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95342,7218.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
95503,2114.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
95625,1150.0,7.0,0.25,0.25,0.2,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
96001,6535.0,7.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
96321,7493.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
96377,403.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
96393,7623.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
96644,95.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
96659,863.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
96699,1304.0,7.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
96780,703.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
96961,1566.0,7.0,0.25,0.25,0.15,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
97279,6000.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
97331,4862.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
97352,3425.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
97490,3593.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
97698,7302.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
97750,2878.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
97774,411.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
98056,1030.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
98069,2011.0,7.0,0.2,0.2,0.2,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
98128,718.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
98172,1037.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
98209,273.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
98281,335.0,7.0,0.2,0.2,0.12,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
98316,5549.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
98508,4659.0,7.0,0.0,0.2,0.2,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
98695,2654.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
98808,748.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
98857,2440.0,7.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
99001,5331.0,7.0,0.15,0.15,0.1875,90.0,80.0,12.0,90.0,80.0,12.0,100.0,100.0,15.0
99065,7221.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
99126,6153.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
99235,2509.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
99451,5467.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
99591,5384.0,7.0,0.0,0.25,0.25,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
99856,6113.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
99980,2872.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
100035,173.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
100116,2106.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
